id,name,description,external_url,Background,Background_Item,Body,Clothes,Head,Eyes,Mouth,Nose,Hair,Face_Accessory,Ear,Head_Accessory,Hand_Item,Favorite_Things,Doji,Buddy,Personality
479,METAKOZO Bybit#565,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Orange,None,TypeB,Suit_Powered_Black,TypeB,Sleeping_Orange,Smile,TypeB,Asymmetry_TypeA_White,None,TypeB,Coin_Tower_Silver,Pickaxe,None,None,None,None
480,METAKOZO Bybit#566,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Lightgray,None,TypeB,Tracksuit_BybitNFT_TypeC_Black,TypeB,Fire_Orange,Drool,TypeB,Center_Parting_Orage,None,TypeB,Headband_Cyber_Cat_Orange,Pickaxe,None,None,None,None
481,METAKOZO Bybit#569,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeA,Coat_Cyber_Hoodie_Orange,TypeA,Swoon,Tongue,TypeA,Asymmetry_TypeC_Circuit_Orange,None,TypeA,Headband_Cyber_Cat_Black,BTC,None,None,None,None
482,METAKOZO Bybit#575,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Orange,None,TypeC,MA-1_BTC_Black,TypeC,Bitcoin,SmallSmile,TypeC,Rough_Short_White,None,TypeC,None,None,None,None,None,None
483,METAKOZO Bybit#579,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Lightgray,None,TypeA,Suit_Powered_White,TypeA,Shine,Smile,TypeA,TwoBlock_Wave_Orangeline_Black,None,TypeA,Hood_Cyber_Cat_Black,None,Robot_Chart,None,None,None
484,METAKOZO Bybit#580,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Black,None,TypeB,T-Shirt_ETH_Orange,TypeB,Angry,Funny,TypeB,Rough_Short_Orange,None,TypeB,Coin_Tower_Silver,None,None,None,Chick_Gold,None
485,METAKOZO Bybit#581,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeB,Tracksuit_BybitNFT_TypeC_Black,TypeB,Shine,Tongue,TypeB,Asymmetry_TypeE_Orange,None,TypeB,Headband_Cyber_Cat_Orange,None,None,None,None,None
486,METAKOZO Bybit#582,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Vortex_Neon_Orange,None,TypeA,Coat_Cyber_Hoodie_Black,TypeA,ETH,Laugh,TypeA,Round_Orange,None,TypeA,Headband_Cyber_Cat_Black,None,None,None,None,None
487,METAKOZO Bybit#583,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeB,Jacket_Short_Hexagon_Black,TypeB,Star_Orange,Smile,TypeB,Bundle_White,None,TypeB,Coin_Tower_Silver,None,None,None,None,None
488,METAKOZO Bybit#584,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Lightgray,None,TypeC,T-Shirt_ETH_Orange,TypeC,Swirl_Orange,Drool,TypeC,Round_Bangs_Orange_Black,None,TypeC,Hood_Cyber_Cat_Orange,BTC,None,None,None,None
489,METAKOZO Bybit#585,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeB,Suit_Cyber_Orange,TypeB,Sleeping,Normal,TypeB,Asymmetry_TypeA_Orange,None,TypeB,Cap_BybitNFT_Orange,None,None,None,None,None
490,METAKOZO Bybit#586,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Bybit_Orange,None,TypeB,Hoodie_Cyber_Black,TypeB,ETH,Funny,TypeB,Bundle_Orage,None,TypeB,Hood_Cyber_Cat_Orange,None,None,None,Coin_Gold,None
491,METAKOZO Bybit#587,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeC,Leather_Hexagon_Orange,TypeC,Love_Orange,Tongue,TypeC,Asymmetry_TypeE_Orange,None,TypeC,Cap_BybitNFT_Black,Smartphone_White,None,None,None,None
492,METAKOZO Bybit#588,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Vortex_Neon_Orange,None,TypeB,T-Shirt_BTC_Black,TypeB,Wink_Orange,Laugh,TypeB,Round_Bangs_Orange,None,TypeB,Headband_Cyber_Cat_White,None,None,None,None,None
493,METAKOZO Bybit#589,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeA,Coat_Cyber_Hoodie_Orange,TypeA,No,Stunned,TypeA,Asymmetry_TypeE_Orange,VR_Goggles_Cyber_BybitNFT,TypeA,Hood_Cyber_Cat_Black,None,None,None,None,None
494,METAKOZO Bybit#590,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Moon_Neon_Orange,None,TypeB,T-Shirt_BybitNFT_White,TypeB,Cartoon_Black,Funny,TypeB,TwoBlock_Wave_Orangeline_Black,None,TypeB,Coin_Tower_Silver,None,None,None,None,None
495,METAKOZO Bybit#591,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeC,Vest_Cyber_Orange,TypeC,Serious,Funny,TypeC,Round_Bangs_Orange,None,TypeC,Headband_Cyber_Cat_Black,None,None,None,None,None
496,METAKOZO Bybit#592,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Bybit_Orange,None,TypeB,MA-1_BTC_Black,TypeB,No,Laugh,TypeB,Asymmetry_TypeC_Cyber_Orange,VR_Goggles_Cyber_Linegraph,TypeB,Headband_Cyber_Cat_White,ETH,Robot_Chart,None,Chick_Gold,None
497,METAKOZO Bybit#595,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeC,Down_Jacket_Cyber_White,TypeC,Love_Orange,Peco,TypeC,Bundle_Orage,None,TypeC,Headband_Cyber_Cat_Black,None,None,None,Owl_Gold,None
498,METAKOZO Bybit#596,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeA,Jacket_Cyber_Black,TypeA,Fire_Orange,Stunned,TypeA,Asymmetry_TypeD_Orange,None,TypeA,Coin_Tower_Gold,None,None,None,None,None
499,METAKOZO Bybit#597,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Bybit_Orange,None,TypeB,MA-1_BTC_Black,TypeB,Wink_Orange,Tongue,TypeB,Dango_Orangeline_Black,None,TypeB,Cap_BybitNFT_Orange,None,None,None,None,None
500,METAKOZO Bybit#598,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeA,Jacket_Cyber_Orangebelt_Orange,TypeA,Crying,Funny,TypeA,Asymmetry_TypeD_Orange,None,TypeA,Headband_Cyber_Cat_Orange,None,None,None,None,None
501,METAKOZO Bybit#600,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Vortex_Neon_Orange,None,TypeC,Shirt_BybitNFT_White,TypeC,Crying,Laugh,TypeC,Asymmetry_TypeA_Orange,None,TypeC,Cap_BybitNFT_Orange,None,None,None,ChibiAlien_Angry_Gold,None
502,METAKOZO Bybit#601,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeB,T-Shirt_ETH_White,TypeB,Crying,Smile,TypeB,Berry_Short_Lightgray,None,TypeB,Headband_Cyber_Cat_White,None,None,None,None,None
503,METAKOZO Bybit#602,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeC,Hoodie_Cyber_Black,TypeC,Fire_Orange,SmallSmile,TypeC,Round_Bangs_Orange,None,TypeC,Headband_Cyber_Cat_Black,None,Robot_Chart,None,None,None
504,METAKOZO Bybit#603,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Bybit_Black,None,TypeC,Suit_Cyber_Black,TypeC,No,SmallSmile,TypeC,TwoBlock_Wave_Orangeline_Black,VR_Goggles_Cyber_Linegraph,TypeC,Cap_BybitNFT_Orange,None,None,None,None,None
505,METAKOZO Bybit#604,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_White,None,TypeA,T-Shirt_BTC_Orange,TypeA,Wink_Orange,Normal,TypeA,Round_Bangs_Orange,None,TypeA,Hood_Cyber_Cat_Orange,None,None,None,None,None
506,METAKOZO Bybit#605,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Black,None,TypeC,Jacket_Cyber_Orangebelt_Orange,TypeC,ETH,Tongue,TypeC,Berry_Short_Lightgray,None,TypeC,Cap_BybitNFT_Black,None,None,None,None,None
507,METAKOZO Bybit#606,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeA,Hoodie_Cyber_Orange,TypeA,Love_Orange,Tongue,TypeA,Rough_Short_Orange,None,TypeA,Cap_BybitNFT_Orange,None,None,None,Chibi_Alien_Slime_Gold,None
508,METAKOZO Bybit#607,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeA,Hoodie_Cyber_Orange,TypeA,No,Normal,TypeA,Bundle_White,VR_Goggles_Cyber_BybitNFT,TypeA,Hood_Cyber_Cat_Black,None,None,None,Chibi_Alien_Slime_Gold,None
509,METAKOZO Bybit#608,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Orange,None,TypeA,Jacket_Cyber_Black,TypeA,Sleeping_Orange,Peco,TypeA,Round_Bangs_Orange,None,TypeA,Cap_BybitNFT_Black,None,None,None,None,None
510,METAKOZO Bybit#609,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Black,None,TypeC,Tracksuit_BybitNFT_TypeA_White,TypeC,No,Normal,TypeC,Asymmetry_TypeE_Orange,VR_Goggles_Cyber_BybitNFT,TypeC,Cap_BybitNFT_Orange,None,None,None,None,None
511,METAKOZO Bybit#611,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Black,None,TypeA,T-Shirt_BTC_Orange,TypeA,Swoon,Smile,TypeA,Asymmetry_TypeC_Circuit_Orange,None,TypeA,Headband_Cyber_Cat_Black,TabletPC_Chart,None,None,Penguin_Gold,None
512,METAKOZO Bybit#613,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Vortex_Neon_Orange,None,TypeC,Vest_Cyber_Orange,TypeC,Cyber,Smile,TypeC,Asymmetry_TypeB_Orange,Cyber_Sunglasses,TypeC,Headband_Cyber_Cat_Black,Lightsword_Orange,None,None,None,None
513,METAKOZO Bybit#614,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeA,Shirt_BybitNFT_White,TypeA,ETH,Smile,TypeA,Asymmetry_TypeB_Orange,None,TypeA,Headband_Cyber_Cat_Black,None,None,None,None,None
514,METAKOZO Bybit#616,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Black,None,TypeC,Suit_Cyber_Orange,TypeC,Sleeping,Normal,TypeC,Asymmetry_TypeC_Cyber_Orange,None,TypeC,Headband_Cyber_Cat_Black,None,None,None,Coin_Gold,None
515,METAKOZO Bybit#617,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_Black,None,TypeC,Shirt_BybitNFT_Black,TypeC,Wink_Orange,Smile,TypeC,Rough_Short_White,None,TypeC,Coin_Tower_Silver,None,None,None,None,None
516,METAKOZO Bybit#618,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Orange,None,TypeA,Hoodie_Cyber_Orange,TypeA,Sleeping_Orange,Peco,TypeA,Rough_Short_Orange,None,TypeA,Hood_Cyber_Cat_Black,None,None,None,None,None
517,METAKOZO Bybit#619,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Orange,None,TypeC,Leather_Hexagon_Orange,TypeC,Swirl_Orange,Normal,TypeC,Round_Bangs_Orange_Black,None,TypeC,Cap_BybitNFT_Orange,None,None,None,Piggy_Bank_Gold,None
518,METAKOZO Bybit#620,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Bybit_Black,None,TypeB,T-Shirt_BybitNFT_White,TypeB,Fire_Orange,Smile,TypeB,Bundle_White,None,TypeB,Headband_Cyber_Cat_White,None,None,None,None,None
519,METAKOZO Bybit#621,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Orange,None,TypeA,MA-1_ETH_Black,TypeA,Wink_Orange,SmallSmile,TypeA,Strongwind_Short_Orange,None,TypeA,Hood_Cyber_Cat_Orange,None,None,None,None,None
520,METAKOZO Bybit#623,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Orange,None,TypeB,Vest_Cyber_Orange,TypeB,Cartoon_Black,Laugh,TypeB,Dango_Orangeline_Black,None,TypeB,Coin_Tower_Silver,None,None,None,Owl_Gold,None
521,METAKOZO Bybit#624,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Orange,None,TypeA,T-Shirt_BybitNFT_Orange,TypeA,No,Stunned,TypeA,Round_Bangs_Orange_Black,VR_Goggles_Cyber_Linegraph,TypeA,Cap_BybitNFT_Black,None,None,None,None,None
522,METAKOZO Bybit#626,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeA,Vest_Cyber_Orange,TypeA,Cyber,Laugh,TypeA,TwoBlock_Wave_Orangeline,None,TypeA,Hood_Cyber_Cat_Orange,None,None,None,ChibiAlien_Angry_Gold,None
523,METAKOZO Bybit#630,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeA,Jacket_Cyber_Orangebelt_Orange,TypeA,ETH,Funny,TypeA,Round_Bangs_Orange_Black,None,TypeA,Coin_Tower_Gold,None,None,None,None,None
524,METAKOZO Bybit#632,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeC,Suit_Cyber_Black,TypeC,Angry,Tongue,TypeC,Strongwind_Short_Orange,None,TypeC,Headband_Cyber_Cat_White,None,None,None,None,None
525,METAKOZO Bybit#633,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Orange,None,TypeC,Suit_Cyber_Black,TypeC,No,Normal,TypeC,Allback_Black,VR_Goggles_Cyber_BybitNFT,TypeC,Hood_Cyber_Cat_Orange,None,None,None,None,None
526,METAKOZO Bybit#634,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Ring_Orange,None,TypeB,T-Shirt_ETH_Orange,TypeB,Doubt,Laugh,TypeB,Asymmetry_TypeC_Orange,None,TypeB,Headband_Cyber_Cat_White,None,None,None,Piggy_Bank_Gold,None
527,METAKOZO Bybit#635,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Mosaic_Orange,None,TypeB,Shirt_BybitNFT_Black,TypeB,Love_Orange,Stunned,TypeB,Center_Parting_Orage,None,TypeB,Headband_Cyber_Cat_Black,None,None,None,None,None
528,METAKOZO Bybit#636,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Vortex_Neon_Orange,None,TypeB,T-Shirt_BTC_Orange,TypeB,Cyber,SmallSmile,TypeB,Asymmetry_TypeA_White,None,TypeB,Headband_Cyber_Cat_Black,None,None,None,Chick_Gold,None
529,METAKOZO Bybit#637,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeC,T-Shirt_ETH_Orange,TypeC,No,Laugh,TypeC,Round_Bangs_Cut_Black,VR_Goggles_Cyber_Linegraph,TypeC,Coin_Tower_Gold,None,Robot_Chart,None,None,None
530,METAKOZO Bybit#639,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeB,T-Shirt_BTC_Orange,TypeB,Fire_Orange,Drool,TypeB,Round_Bangs_Cut_Black,None,TypeB,Hood_Cyber_Cat_Black,None,None,None,None,None
531,METAKOZO Bybit#642,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Black,None,TypeC,Suit_Cyber_Orange,TypeC,Doubt,Funny,TypeC,Asymmetry_TypeC_Orange,None,TypeC,Headband_Cyber_Cat_White,None,Robot_Chart,None,ChibiAlien_Angry_Gold,None
532,METAKOZO Bybit#643,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Circuit_Orange,None,TypeC,Tracksuit_BybitNFT_TypeB_Orange,TypeC,Cute_Orange,Laugh,TypeC,Round_Bangs_Orange_Black,None,TypeC,Hood_Cyber_Cat_Black,None,None,None,None,None
533,METAKOZO Bybit#645,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Orange,None,TypeB,MA-1_BTC_Black,TypeB,Doubt,Tongue,TypeB,Asymmetry_TypeD_Black,None,TypeB,Cap_BybitNFT_Black,None,None,None,None,None
534,METAKOZO Bybit#646,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Logo_White,None,TypeB,T-Shirt_BybitNFT_Orange,TypeB,Shine,Stunned,TypeB,Strongwind_Short_Orange,None,TypeB,Coin_Tower_Silver,None,None,None,None,None
535,METAKOZO Bybit#647,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Code_Black,None,TypeA,T-Shirt_BTC_Black,TypeA,Doubt,Drool,TypeA,Round_Bangs_Orange,None,TypeA,Coin_Tower_Gold,None,None,None,None,None
536,METAKOZO Bybit#648,"MetaKozo by MetaKoZoDao(MKD)
 

 The first commerative collection published by MKD.
 

 Holders will receive the right of access to MKD's future projects and physical events.
 For more information on MKD and MetaKozo, please visit https://www.metakozo-dao.xyz/",https://metakozo-dao.xyz/,Spark_Orange,None,TypeA,Jacket_Cyber_Orangebelt_Orange,TypeA,No,Funny,TypeA,Asymmetry_TypeC_Cyber_Orange,VR_Goggles_Cyber_Linegraph,TypeA,Cap_BybitNFT_Orange,None,None,None,None,None
